Periodo;Codigo usuario;Factura;Estrato;Ciclo;COD Municipio;Estado;Consumo;Normalizado;Promedio;Dias_Facturados;ID_Mes;es_estacional
202306;12;28256422;13;2;601;A;8.0;7.916387774707746;11.0;31;17;0
202305;12;28031054;13;2;601;A;8.0;8.424423870399698;11.0;30;18;0
202304;12;27805547;13;2;601;A;9.0;9.127190106354574;10.0;30;19;0
202303;12;27582460;13;2;601;A;11.0;11.078733185423802;8.0;31;20;0
202302;12;27358691;13;2;601;A;15.0;15.725990639752764;6.0;30;21;0
202301;12;27136916;13;2;601;A;13.0;13.330256320667107;5.0;30;22;0
202212;12;26919010;13;2;601;A;13.0;13.520107313846866;5.0;30;23;0
202211;12;26696166;13;2;601;A;8.0;8.405892399486026;6.0;30;24;0
202210;12;26477670;13;2;601;A;1.0;0.9815117908732632;7.0;31;25;0
202209;12;26272996;13;2;601;A;0.0;0.0;9.0;31;26;0
202208;12;26044701;13;2;601;A;0.0;0.0;10.0;30;27;0
202207;12;25834690;13;2;601;A;10.0;10.665558358099162;10.0;29;28;0
202206;12;25616468;13;2;601;A;15.0;15.306907876653952;10.0;31;29;0
202205;12;25404634;13;2;601;A;10.0;10.254761170671822;9.0;30;30;0
202204;12;25197390;13;2;601;A;11.0;11.142473354113124;9.0;31;31;0
202203;12;24984761;13;2;601;A;8.0;8.20416747302049;9.0;31;32;0
202202;12;24778331;13;2;601;A;10.0;10.219450414387682;9.0;30;33;0
202201;12;24571298;13;2;601;A;11.0;11.636282368687306;8.0;30;34;0
202112;12;24366558;13;2;601;A;10.0;10.336077313423063;8.0;30;35;0
202111;12;24165713;13;2;601;A;9.0;8.735212296082013;8.0;32;36;0
202110;12;23961519;13;2;601;A;10.0;10.582498531016148;9.0;30;37;0
202109;12;23761531;13;2;601;A;7.0;7.887929991641275;9.0;28;38;0
202108;12;23565531;13;2;601;A;8.0;9.05656781366182;9.0;28;39;0
202107;12;23365409;13;2;601;A;7.0;7.329603055174062;10.0;30;40;0
202410;13;32011159;13;2;601;A;4.0;4.227038483228273;5.0;29;1;0
202409;13;31769684;13;2;601;A;2.0;2.0493594568096993;6.0;31;2;0
202408;13;31527811;13;2;601;A;3.0;2.9839728093533924;7.0;31;3;0
202407;13;31279785;13;2;601;A;5.0;5.140413963617036;7.0;30;4;0
202406;13;31044770;13;2;601;A;8.0;8.153798212743038;7.0;31;5;0
202405;13;30803595;13;2;601;A;10.0;10.124650077201403;6.0;30;6;0
202404;13;30566988;13;2;601;A;6.0;6.139366838260965;5.0;31;7;0
202403;13;30332666;13;2;601;A;6.0;6.2784696345318665;5.0;30;8;0
202402;13;30096667;13;2;601;A;8.0;7.934061987965149;5.0;32;9;0
202401;13;29864424;13;2;601;A;7.0;7.18148933865474;5.0;30;10;0
202312;13;29631070;13;2;601;A;8.0;8.196262617077382;4.0;31;11;0
202311;13;29401397;13;2;601;A;3.0;3.1395333731075277;5.0;30;12;0
202310;13;29169447;13;2;601;A;0.0;0.0;6.0;30;13;0
202309;13;28940068;13;2;601;A;4.0;4.091579093903843;7.0;31;14;0
202308;13;28711412;13;2;601;A;7.0;7.24854830396526;7.0;30;15;0
202307;13;28490347;13;2;601;A;7.0;7.155020264155116;8.0;31;16;0
202306;13;28256423;13;2;601;A;7.0;7.043470538882869;9.0;31;17;0
202305;13;28031056;13;2;601;A;5.0;5.20153646929403;9.0;30;18;0
202304;13;27805548;13;2;601;A;9.0;9.503173590196571;9.0;30;19;0
202303;13;27582462;13;2;601;A;9.0;9.079412809591114;9.0;31;20;0
202302;13;27358693;13;2;601;A;9.0;9.354003788531294;9.0;30;21;0
202301;13;27136917;13;2;601;A;11.0;11.501142151506828;9.0;30;22;0
202212;13;26919015;13;2;601;A;11.0;11.512701369497142;9.0;30;23;0
202211;13;26696167;13;2;601;A;9.0;9.229489907512646;9.0;30;24;0
202210;13;26477673;13;2;601;A;9.0;9.075231099868276;10.0;31;25;0
202209;13;26272997;13;2;601;A;8.0;8.201935084641962;10.0;31;26;0
202208;13;26044703;13;2;601;A;9.0;9.156984793759625;10.0;30;27;0
202207;13;25834692;13;2;601;A;9.0;9.65531817564231;10.0;29;28;0
202206;13;25616471;13;2;601;A;12.0;11.792770761417993;9.0;31;29;0
202205;13;25404636;13;2;601;A;10.0;10.540226503672244;9.0;30;30;0
202204;13;25197392;13;2;601;A;12.0;12.096712237797846;9.0;31;31;0
202203;13;24984762;13;2;601;A;9.0;9.053452368216687;9.0;31;32;0
202202;13;24778335;13;2;601;A;8.0;8.349631259704964;9.0;30;33;0
202201;13;24571299;13;2;601;A;9.0;9.116246328562449;9.0;30;34;0
202112;13;24366561;13;2;601;A;8.0;8.197246803998382;9.0;30;35;0
202111;13;24165714;13;2;601;A;10.0;9.691486798151834;10.0;32;36;0
202110;13;23961520;13;2;601;A;11.0;11.269455113166405;10.0;30;37;0
202109;13;23761534;13;2;601;A;12.0;13.283813420813606;9.0;28;38;0
202108;13;23565534;13;2;601;A;9.0;9.917899091390854;9.0;28;39;0
202107;13;23365410;13;2;601;A;8.0;8.081364881635826;8.0;30;40;0
202410;14;32011160;13;2;601;A;6.0;6.477495842750016;6.0;29;1;0
202409;14;31769685;13;2;601;A;2.0;2.035938994166555;6.0;31;2;0
202408;14;31527812;13;2;601;A;8.0;8.148929469266475;5.0;31;3;0
202407;14;31279786;13;2;601;A;9.0;9.537925497195824;4.0;30;4;0
202406;14;31044771;13;2;601;A;5.0;5.064134896651017;5.0;31;5;0
202405;14;30803596;13;2;601;A;8.0;8.276049614699463;4.0;30;6;0
202404;14;30566989;13;2;601;A;4.0;3.9685478923511632;4.0;31;7;0
202403;14;30332668;13;2;601;A;6.0;6.192906712067059;3.0;30;8;0
202402;14;30096669;13;2;601;A;0.0;0.0;4.0;32;9;0
202401;14;29864426;13;2;601;A;4.0;4.159377244205881;5.0;30;10;0
202312;14;29631071;13;2;601;A;7.0;7.006727669489617;4.0;31;11;0
202311;14;29401402;13;2;601;A;4.0;4.06985244035243;4.0;30;12;0
202310;14;29169448;13;2;601;A;6.0;6.182969735754218;4.0;30;13;0
202309;14;28940069;13;2;601;A;0.0;0.0;5.0;31;14;0
202308;14;28711413;13;2;601;A;7.0;7.257666236426979;5.0;30;15;0
202307;14;28490348;13;2;601;A;6.0;5.920723394053966;5.0;31;16;0
202306;14;28256424;13;2;601;A;3.0;3.043578636779374;5.0;31;17;0
202305;14;28031058;13;2;601;A;6.0;6.340854628993112;4.0;30;18;0
202304;14;27805549;13;2;601;A;6.0;6.234078835490362;3.0;30;19;0
202303;14;27582463;13;2;601;A;3.0;2.9947954111056534;3.0;31;20;0
202302;14;27358695;13;2;601;A;8.0;8.177251714219272;3.0;30;21;0
202301;14;27136918;13;2;601;A;4.0;4.081999816366355;3.0;30;22;0
202212;14;26919020;13;2;601;A;2.0;2.0718614625421994;3.0;30;23;0
202211;14;26696168;13;2;601;A;2.0;2.0362495345437672;3.0;30;24;0
202210;14;26477676;13;2;601;A;2.0;1.995347123878078;4.0;31;25;0
202209;14;26272998;13;2;601;A;3.0;2.935048578133704;4.0;31;26;0
202208;14;26044705;13;2;601;A;5.0;5.159448687960635;5.0;30;27;0
202207;14;25834694;13;2;601;A;3.0;3.2579288501157126;5.0;29;28;0
202206;14;25616474;13;2;601;A;3.0;2.998940390290951;5.0;31;29;0
202205;14;25404638;13;2;601;A;5.0;5.057831994205778;4.0;30;30;0
202204;14;25197394;13;2;601;A;4.0;4.024181919044385;4.0;31;31;0
202203;14;24984763;13;2;601;A;8.0;7.904673271196085;4.0;31;32;0
202202;14;24778339;13;2;601;A;8.0;8.319928959515524;3.0;30;33;0
202201;14;24571300;13;2;601;A;2.0;2.114003648890264;3.0;30;34;0
202112;14;24366564;13;2;601;A;2.0;2.0724318837867073;4.0;30;35;0
202111;14;24165715;13;2;601;A;3.0;2.9668808907649726;4.0;32;36;0
202110;14;23961521;13;2;601;A;3.0;3.1124867069802304;4.0;30;37;0
202109;14;23761538;13;2;601;A;5.0;5.5252956829314614;4.0;28;38;0
202108;14;23565537;13;2;601;A;4.0;4.520803170842974;5.0;28;39;0
202107;14;23365411;13;2;601;A;4.0;4.069827653231808;6.0;30;40;0
202410;15;32011161;13;2;601;A;29.0;31.784222107022742;25.0;29;1;0
202409;15;31769686;13;2;601;A;31.0;31.279977784938954;23.0;31;2;0
202408;15;31527813;13;2;601;A;31.0;30.737835438262486;22.0;31;3;0
202407;15;31279787;13;2;601;A;25.0;25.95340235378735;21.0;30;4;0
202406;15;31044772;13;2;601;A;24.0;24.305048787342297;20.0;31;5;0
202405;15;30803597;13;2;601;A;23.0;23.915721651689093;19.0;30;6;0
202404;15;30566990;13;2;601;A;22.0;22.060503660534025;17.0;31;7;0
202403;15;30332670;13;2;601;A;18.0;18.719170299473767;15.0;30;8;0
202402;15;30096671;13;2;601;A;28.0;27.40812340358336;12.0;32;9;0
202401;15;29864428;13;2;601;A;20.0;20.960389145168346;11.0;30;10;0
202312;15;29631072;13;2;601;A;17.0;17.12153208910339;10.0;31;11;0
202311;15;29401407;13;2;601;A;16.0;16.868263477826424;9.0;30;12;0
202310;15;29169449;13;2;601;A;7.0;7.367070399585084;8.0;30;13;0
202309;15;28940070;13;2;601;A;9.0;9.113149415940043;8.0;31;14;0
202308;15;28711414;13;2;601;A;9.0;9.391887803794862;11.0;30;15;0
202307;15;28490349;13;2;601;A;11.0;11.118498934799135;11.0;31;16;0
202306;15;28256425;13;2;601;A;12.0;11.895390608770928;12.0;31;17;0
202305;15;28031060;13;2;601;A;7.0;7.220922289788743;13.0;30;18;0
202304;15;27805550;13;2;601;A;3.0;3.086850472598212;15.0;30;19;0
202303;15;27582464;13;2;601;A;10.0;9.875983380215771;16.0;31;20;0
202302;15;27358697;13;2;601;A;23.0;23.670768670556345;14.0;30;21;0
202301;15;27136919;13;2;601;A;16.0;16.5891127518449;13.0;30;22;0
202212;15;26919024;13;2;601;A;17.0;17.7774604169093;11.0;30;23;0
202211;15;26696169;13;2;601;A;15.0;15.489506660000233;11.0;30;24;0
202210;15;26477679;13;2;601;A;15.0;14.828519807137994;10.0;31;25;0
202209;15;26272999;13;2;601;A;12.0;12.162361681972216;12.0;31;26;0
202208;15;26044707;13;2;601;A;12.0;12.142376945410227;14.0;30;27;0
202207;15;25834696;13;2;601;A;10.0;10.692139198161025;14.0;29;28;0
202206;15;25616477;13;2;601;A;6.0;6.087409791542462;16.0;31;29;0
202205;15;25404640;13;2;601;A;14.0;14.288157547615906;17.0;30;30;0
202204;15;25197396;13;2;601;A;12.0;12.027687491702306;18.0;31;31;0
202203;15;24984764;13;2;601;A;24.0;23.6990776223329;16.0;31;32;0
202202;15;24778343;13;2;601;A;19.0;20.13004906144474;15.0;30;33;0
202201;15;24571301;13;2;601;A;16.0;16.856277751075407;15.0;30;34;0
202112;15;24366567;13;2;601;A;17.0;17.690954610764265;15.0;30;35;0
202111;15;24165717;13;2;601;A;21.0;20.524003326486877;14.0;32;36;0
202110;15;23961522;13;2;601;A;14.0;14.587235808825104;14.0;30;37;0
202109;15;23761542;13;2;601;A;14.0;15.845901414983507;14.0;28;38;0
202108;15;23565540;13;2;601;A;13.0;14.665979375078962;15.0;28;39;0
202107;15;23365412;13;2;601;A;18.0;18.7560859466835;15.0;30;40;0
202410;1;32011148;12;2;601;A;8.0;4.3587654627087655;8.0;29;1;1
202409;1;31769673;12;2;601;A;8.0;3.9403127607862607;8.0;31;2;1
202408;1;31527800;12;2;601;A;9.0;4.435931157542463;9.0;31;3;1
202407;1;31279774;12;2;601;A;8.0;4.132100525793723;10.0;30;4;1
202406;1;31044759;12;2;601;A;9.0;4.468359229035471;10.0;31;5;1
202405;1;30803584;12;2;601;A;8.0;4.149394390793551;10.0;30;6;1
202404;1;30566977;12;2;601;A;9.0;4.432174389136068;10.0;31;7;1
202403;1;30332642;12;2;601;A;10.0;5.182255894707383;11.0;30;8;1
202402;1;30096646;12;2;601;A;12.0;5.818121948961064;11.0;32;9;1
202401;1;29864400;12;2;601;A;13.0;6.797403273450557;11.0;30;10;1
202312;1;29631059;12;2;601;A;11.0;5.57353679763894;11.0;31;11;1
202311;1;29401330;12;2;601;A;10.0;5.143172521663143;12.0;30;12;1
202310;1;29169436;12;2;601;A;9.0;4.661105747109241;13.0;30;13;1
202309;1;28940057;12;2;601;A;13.0;6.422330835228553;13.0;31;14;1
202308;1;28711401;12;2;601;A;12.0;6.118152746508349;13.0;30;15;1
202307;1;28490336;12;2;601;A;14.0;6.996601290963874;13.0;31;16;1
202306;1;28256412;12;2;601;A;14.0;7.028069006040723;12.0;31;17;1
202305;1;28031035;12;2;601;A;13.0;6.762959506859918;12.0;30;18;1
202304;1;27805537;12;2;601;A;17.0;8.739941124136347;11.0;30;19;1
202303;1;27582440;12;2;601;A;13.0;6.435605330934483;11.0;31;20;1
202302;1;27358673;12;2;601;A;13.0;6.803743211845418;12.0;30;21;1
202301;1;27136906;12;2;601;A;11.0;5.604023881753974;12.0;30;22;1
202212;1;26918955;12;2;601;A;8.0;4.081212266329384;12.0;30;23;1
202211;1;26696150;12;2;601;A;13.0;6.8714088635293065;12.0;30;24;1
202210;1;26477623;12;2;601;A;14.0;7.162036028494517;12.0;31;25;1
202209;1;26272986;12;2;601;A;13.0;6.46267861965902;12.0;31;26;1
202208;1;26044663;12;2;601;A;16.0;8.417273481954446;12.0;30;27;1
202207;1;25834668;12;2;601;A;9.0;4.908066707224867;13.0;29;28;1
202206;1;25616413;12;2;601;A;13.0;6.46330536806364;15.0;31;29;1
202205;1;25404616;12;2;601;A;12.0;6.0755863610502;16.0;30;30;1
202204;1;25197367;12;2;601;A;11.0;5.481669975609199;16.0;31;31;1
202203;1;24984751;12;2;601;A;16.0;8.17183604571569;16.0;31;32;1
202202;1;24778285;12;2;601;A;15.0;7.756062544472458;16.0;30;33;1
202201;1;24571288;12;2;601;A;13.0;6.630170481462105;15.0;30;34;1
202112;1;24366532;12;2;601;A;27.0;14.109919694954522;13.0;30;35;1
202111;1;24165686;12;2;601;A;19.0;9.161248523031846;13.0;32;36;1
202110;1;23961509;12;2;601;A;13.0;6.591219361751871;15.0;30;37;1
202109;1;23761495;12;2;601;A;13.0;7.199588627605981;14.0;28;38;1
202108;1;23565496;12;2;601;A;14.0;7.870835985616578;14.0;28;39;1
202107;1;23365399;12;2;601;A;12.0;6.09242295688848;13.0;30;40;1
202410;2;32011149;13;2;601;A;13.0;6.9304227293097025;10.0;29;1;1
202409;2;31769674;13;2;601;A;14.0;6.875460992603046;9.0;31;2;1
202408;2;31527801;13;2;601;A;10.0;5.051380790764783;10.0;31;3;1
202407;2;31279775;13;2;601;A;16.0;8.143688588497948;7.0;30;4;1
202406;2;31044760;13;2;601;A;13.0;6.392744618497809;6.0;31;5;1
202405;2;30803585;13;2;601;A;8.0;4.085331902024518;5.0;30;6;1
202404;2;30566978;13;2;601;A;0.0;0.0;5.0;31;7;1
202403;2;30332644;13;2;601;A;11.0;5.696303026209813;4.0;30;8;1
202402;2;30096647;13;2;601;A;13.0;6.244123143421794;2.0;32;9;1
202401;2;29864402;13;2;601;A;2.0;1.0530976497822626;3.0;30;10;1
202312;2;29631060;13;2;601;A;2.0;1.0050439327430172;3.0;31;11;1
202311;2;29401335;13;2;601;A;2.0;1.0166615149997429;4.0;30;12;1
202310;2;29169437;13;2;601;A;2.0;1.0344776896935444;6.0;30;13;1
202309;2;28940058;13;2;601;A;4.0;2.0515055610502064;10.0;31;14;1
202308;2;28711402;13;2;601;A;2.0;1.0419266781760257;14.0;30;15;1
202307;2;28490337;13;2;601;A;4.0;2.0197331193757138;18.0;31;16;1
202306;2;28256413;13;2;601;A;4.0;1.9826292565214672;21.0;31;17;1
202305;2;28031036;13;2;601;A;8.0;4.175049688186351;24.0;30;18;1
202304;2;27805538;13;2;601;A;16.0;8.329121210460185;26.0;30;19;1
202303;2;27582442;13;2;601;A;29.0;14.5609665402353;26.0;31;20;1
202302;2;27358675;13;2;601;A;26.0;13.600615847596764;26.0;30;21;1
202301;2;27136907;13;2;601;A;27.0;13.859521288902064;26.0;30;22;1
202212;2;26918960;13;2;601;A;27.0;13.906431347745839;25.0;30;23;1
202211;2;26696151;13;2;601;A;26.0;13.165561453479318;25.0;30;24;1
202210;2;26477626;13;2;601;A;29.0;14.494656686925369;24.0;31;25;1
202209;2;26272987;13;2;601;A;27.0;13.756798869080443;25.0;31;26;1
202208;2;26044665;13;2;601;A;26.0;13.646211304521808;26.0;30;27;1
202207;2;25834670;13;2;601;A;27.0;14.432631484071218;27.0;29;28;1
202206;2;25616416;13;2;601;A;25.0;12.521361355985524;28.0;31;29;1
202205;2;25404617;13;2;601;A;24.0;12.40147211589479;29.0;30;30;1
202204;2;25197369;13;2;601;A;25.0;12.477016694893909;28.0;31;31;1
202203;2;24984752;13;2;601;A;30.0;14.979003519619308;27.0;31;32;1
202202;2;24778289;13;2;601;A;33.0;17.464755673725183;25.0;30;33;1
202201;2;24571289;13;2;601;A;32.0;16.656396674991214;22.0;30;34;1
202112;2;24366534;13;2;601;A;33.0;17.293097837261282;20.0;30;35;1
202111;2;24165688;13;2;601;A;27.0;12.784577906407833;19.0;32;36;1
202110;2;23961510;13;2;601;A;24.0;12.32200487471943;18.0;30;37;1
202109;2;23761498;13;2;601;A;24.0;13.289823338054884;17.0;28;38;1
202108;2;23565499;13;2;601;A;15.0;8.209782158157456;18.0;28;39;1
202107;2;23365400;13;2;601;A;17.0;8.756072859795651;19.0;30;40;1
202410;10;32011156;13;2;601;A;10.0;5.375064928103129;10.0;29;1;0
202409;10;31769681;13;2;601;A;6.0;3.0069058681794067;11.0;31;2;0
202408;10;31527808;13;2;601;A;12.0;6.12947648594928;11.0;31;3;0
202407;10;31279782;13;2;601;A;13.0;6.668837275415256;10.0;30;4;0
202406;10;31044767;13;2;601;A;11.0;5.405089415666918;11.0;31;5;0
202405;10;30803592;13;2;601;A;10.0;5.057909212752475;11.0;30;6;0
202404;10;30566985;13;2;601;A;12.0;6.132425203668194;11.0;31;7;0
202403;10;30332660;13;2;601;A;11.0;5.740773002999157;11.0;30;8;0
202402;10;30096661;13;2;601;A;11.0;5.4353817901283685;11.0;32;9;0
202401;10;29864418;13;2;601;A;11.0;5.5931361416326615;12.0;30;10;0
202312;10;29631067;13;2;601;A;13.0;6.614104277441096;12.0;31;11;0
202311;10;29401383;13;2;601;A;13.0;6.85187422363421;12.0;30;12;0
202310;10;29169444;13;2;601;A;13.0;6.713036556592535;12.0;30;13;0
202309;10;28940065;13;2;601;A;11.0;5.574141354522712;12.0;31;14;0
202308;10;28711409;13;2;601;A;11.0;5.802827995996114;12.0;30;15;0
202307;10;28490344;13;2;601;A;13.0;6.559038301539373;12.0;31;16;0
202306;10;28256420;13;2;601;A;13.0;6.354231487481621;11.0;31;17;0
202305;10;28031050;13;2;601;A;12.0;6.259211530134047;11.0;30;18;0
202304;10;27805545;13;2;601;A;13.0;6.869542585998017;11.0;30;19;0
202303;10;27582456;13;2;601;A;13.0;6.375011193197274;11.0;31;20;0
202302;10;27358687;13;2;601;A;11.0;5.8277057932897085;11.0;30;21;0
202301;10;27136914;13;2;601;A;11.0;5.6142900588743245;11.0;30;22;0
202212;10;26919001;13;2;601;A;11.0;5.567820700280368;11.0;30;23;0
202211;10;26696164;13;2;601;A;12.0;6.128789370144791;11.0;30;24;0
202210;10;26477664;13;2;601;A;12.0;5.9311924335840205;11.0;31;25;0
202209;10;26272994;13;2;601;A;13.0;6.411008552763221;10.0;31;26;0
202208;10;26044697;13;2;601;A;11.0;5.783897925770505;10.0;30;27;0
202207;10;25834686;13;2;601;A;13.0;6.912547183693196;9.0;29;28;0
202206;10;25616462;13;2;601;A;10.0;4.948467127675137;9.0;31;29;0
202205;10;25404630;13;2;601;A;11.0;5.753863255196107;8.0;30;30;0
202204;10;25197386;13;2;601;A;11.0;5.5533633949811465;7.0;31;31;0
202203;10;24984759;13;2;601;A;9.0;4.520767387429086;8.0;31;32;0
202202;10;24778323;13;2;601;A;10.0;5.1926117971031625;8.0;30;33;0
202201;10;24571296;13;2;601;A;8.0;4.044962836174875;9.0;30;34;0
202112;10;24366552;13;2;601;A;9.0;4.682537060597681;8.0;30;35;0
202111;10;24165709;13;2;601;A;6.0;2.978905917439958;9.0;32;36;0
202110;10;23961517;13;2;601;A;5.0;2.644223152715116;10.0;30;37;0
202109;10;23761525;13;2;601;A;11.0;6.104669455986897;10.0;28;38;0
202108;10;23565525;13;2;601;A;13.0;7.3642681411492825;10.0;28;39;0
202107;10;23365407;13;2;601;A;10.0;5.15593387838175;10.0;30;40;0
202410;11;32011157;13;2;601;A;15.0;8.107023780308786;13.0;29;1;0
202409;11;31769682;13;2;601;A;16.0;7.937430123342571;13.0;31;2;0
202408;11;31527809;13;2;601;A;16.0;7.845596254312767;13.0;31;3;0
202407;11;31279783;13;2;601;A;12.0;6.2530595249205465;13.0;30;4;0
202406;11;31044768;13;2;601;A;13.0;6.3943498498162255;13.0;31;5;0
202405;11;30803593;13;2;601;A;11.0;5.727407674752077;14.0;30;6;0
202404;11;30566986;13;2;601;A;14.0;6.956758390084014;14.0;31;7;0
202403;11;30332662;13;2;601;A;16.0;8.476764852082022;14.0;30;8;0
202402;11;30096663;13;2;601;A;16.0;7.825986723532715;14.0;32;9;0
202401;11;29864420;13;2;601;A;11.0;5.626709662621605;14.0;30;10;0
202312;11;29631068;13;2;601;A;14.0;7.064582935138564;14.0;31;11;0
202311;11;29401388;13;2;601;A;15.0;7.714981587248611;14.0;30;12;0
202310;11;29169445;13;2;601;A;15.0;7.640448577021931;13.0;30;13;0
202309;11;28940066;13;2;601;A;19.0;9.517747695175014;11.0;31;14;0
202308;11;28711410;13;2;601;A;16.0;8.159302608264195;11.0;30;15;0
202307;11;28490345;13;2;601;A;12.0;5.888685931232551;11.0;31;16;0
202306;11;28256421;13;2;601;A;14.0;6.912656170408369;10.0;31;17;0
202305;11;28031052;13;2;601;A;14.0;7.358351445382174;10.0;30;18;0
202304;11;27805546;13;2;601;A;7.0;3.685243549941901;10.0;30;19;0
202303;11;27582458;13;2;601;A;8.0;4.029419684601109;10.0;31;20;0
202302;11;27358689;13;2;601;A;12.0;6.088178622058029;9.0;30;21;0
202301;11;27136915;13;2;601;A;12.0;6.2942332590516745;8.0;30;22;0
202212;11;26919005;13;2;601;A;11.0;5.7032721210619215;8.0;30;23;0
202211;11;26696165;13;2;601;A;13.0;6.646375835880027;8.0;30;24;0
202210;11;26477667;13;2;601;A;9.0;4.417906581383563;9.0;31;25;0
202209;11;26272995;13;2;601;A;6.0;3.043726570929649;10.0;31;26;0
202208;11;26044699;13;2;601;A;3.0;1.5328209214561805;12.0;30;27;0
202207;11;25834688;13;2;601;A;10.0;5.258366082116688;11.0;29;28;0
202206;11;25616465;13;2;601;A;12.0;5.993019129769688;11.0;31;29;0
202205;11;25404632;13;2;601;A;13.0;6.7469532083721635;9.0;30;30;0
202204;11;25197388;13;2;601;A;13.0;6.602092560934204;8.0;31;31;0
202203;11;24984760;13;2;601;A;14.0;6.959455143249658;7.0;31;32;0
202202;11;24778327;13;2;601;A;12.0;6.205608612909746;6.0;30;33;0
202201;11;24571297;13;2;601;A;6.0;3.076788954842133;6.0;30;34;0
202112;11;24366555;13;2;601;A;9.0;4.6406432728223;6.0;30;35;0
202111;11;24165711;13;2;601;A;5.0;2.4116068237129302;7.0;32;36;0
202110;11;23961518;13;2;601;A;4.0;2.092967168234069;8.0;30;37;0
202109;11;23761528;13;2;601;A;6.0;3.3099227277505046;8.0;28;38;0
202108;11;23565528;13;2;601;A;7.0;3.9478443479432883;8.0;28;39;0
202107;11;23365408;13;2;601;A;9.0;4.560067901077547;8.0;30;40;0
202410;12;32011158;13;2;601;A;10.0;5.38246308905908;11.0;29;1;0
202409;12;31769683;13;2;601;A;11.0;5.397972091689928;9.0;31;2;0
202408;12;31527810;13;2;601;A;12.0;6.085213173637312;7.0;31;3;0
202407;12;31279784;13;2;601;A;12.0;6.187404490926862;6.0;30;4;0
202406;12;31044769;13;2;601;A;15.0;7.366536763933037;3.0;31;5;0
202405;12;30803594;13;2;601;A;10.0;5.125423085558759;2.0;30;6;0
202404;12;30566987;13;2;601;A;10.0;5.102693350183415;1.0;31;7;0
202403;12;30332664;13;2;601;A;0.0;0.0;5.0;30;8;0
202402;12;30096665;13;2;601;A;0.0;0.0;9.0;32;9;0
202401;12;29864422;13;2;601;A;0.0;0.0;12.0;30;10;0
202312;12;29631069;13;2;601;A;0.0;0.0;13.0;31;11;0
202311;12;29401392;13;2;601;A;0.0;0.0;14.0;30;12;0
202310;12;29169446;13;2;601;A;4.0;2.046934488931739;15.0;30;13;0
202309;12;28940067;13;2;601;A;29.0;14.72810649166151;12.0;31;14;0
202308;12;28711411;13;2;601;A;25.0;12.799122211773764;11.0;30;15;0
202307;12;28490346;13;2;601;A;15.0;7.348838273626628;10.0;31;16;0
202306;12;28256422;13;2;601;A;8.0;3.958193887353873;11.0;31;17;0
202305;12;28031054;13;2;601;A;8.0;4.212211935199849;11.0;30;18;0
202304;12;27805547;13;2;601;A;9.0;4.563595053177287;10.0;30;19;0
202303;12;27582460;13;2;601;A;11.0;5.539366592711901;8.0;31;20;0
202302;12;27358691;13;2;601;A;15.0;7.862995319876382;6.0;30;21;0
202301;12;27136916;13;2;601;A;13.0;6.665128160333554;5.0;30;22;0
202212;12;26919010;13;2;601;A;13.0;6.760053656923433;5.0;30;23;0
202211;12;26696166;13;2;601;A;8.0;4.202946199743013;6.0;30;24;0
202210;12;26477670;13;2;601;A;1.0;0.4907558954366316;7.0;31;25;0
202209;12;26272996;13;2;601;A;0.0;0.0;9.0;31;26;0
202208;12;26044701;13;2;601;A;0.0;0.0;10.0;30;27;0
202207;12;25834690;13;2;601;A;10.0;5.332779179049581;10.0;29;28;0
202206;12;25616468;13;2;601;A;15.0;7.653453938326976;10.0;31;29;0
202205;12;25404634;13;2;601;A;10.0;5.127380585335911;9.0;30;30;0
202204;12;25197390;13;2;601;A;11.0;5.571236677056562;9.0;31;31;0
202203;12;24984761;13;2;601;A;8.0;4.102083736510245;9.0;31;32;0
202202;12;24778331;13;2;601;A;10.0;5.109725207193841;9.0;30;33;0
202201;12;24571298;13;2;601;A;11.0;5.818141184343653;8.0;30;34;0
202112;12;24366558;13;2;601;A;10.0;5.1680386567115315;8.0;30;35;0
202111;12;24165713;13;2;601;A;9.0;4.367606148041006;8.0;32;36;0
202110;12;23961519;13;2;601;A;10.0;5.291249265508074;9.0;30;37;0
